HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Avg_DY23_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_22_23,CAGR_Avg_Spnd_Per_Dsg_Unt_19_23
J0179,"Injection, brolucizumab-dbll, 1 mg",Beovu,Brolucizumab-Dbll,,,,,,,,,110737688.32,355205,54384,17586,311.75712144,2036.2181583,6296.9230251,0,66538895.91,214275,32474,7377,310.5303741,2048.9898353,9019.777133,0,42274859.23,137268.2,20656,5540,307.97270766,2046.6140216,7630.8410162,0,21308127.79,68805,10388,2728,309.6886533,2051.2252397,7810.8972837,0,316.88125,0.0055717458,-0.002216533
J0180,"Injection, agalsidase beta, 1 mg",Fabrazyme,Agalsidase Beta,55316249.65,353198,3795,270,156.61541019,14576.086864,204874.9987,0,50489088.57,309496,3351,246,163.13325074,15066.872149,205240.19744,0,52527144.63,310621,3403,225,169.10364924,15435.540591,233453.97613,0,62283822.19,315008,3525,216,197.72139815,17669.169416,288351.02866,0,66506215.06,321886,3624,217,206.61418968,18351.604597,306480.25373,0,212.36625,0.0449763739,0.0717201915
J0185,"Injection, aprepitant, 1 mg",Cinvanti,Aprepitant,58874565.8,27367718,200249,49494,2.1512413202,294.00679055,1189.5293531,0,39325804.29,20344740,146465,36518,1.9329715833,268.49967084,1076.8882274,0,27803163.32,18706743,134916,32679,1.4862642481,206.07758398,850.79602558,0,35607662.21,21173369,154319,35760,1.6817192488,230.74062306,995.73999469,0,40374151.11,23449399,170666,38524,1.7217563277,236.56821575,1048.0259347,0,1.75075,0.0238072312,-0.054153548
J0202,"Injection, alemtuzumab, 1 mg",Lemtrada,Alemtuzumab,20594540.19,12666,1200,329,1625.9703292,17162.116825,62597.386596,0,12586313.44,7565,603,148,1663.7559075,20872.824942,85042.658378,0,5626185.55,3711,285,89,1516.0834142,19741.00193,63215.567978,1,4021632.43,2288,237,53,1757.7064816,16968.913207,75879.85717,1,3660334.93,2107,158,44,1737.2258804,23166.676772,83189.430227,1,2264.19925,-0.011651889,0.0166838353
J0219,"Injection, avalglucosidase alfa-ngpt, 4 mg",Nexviazyme,Avalglucosidase Alfa-Ngpt,,,,,,,,,,,,,,,,,,,,,,,,,33477989.57,467247.5,977,86,71.6493712,34266.110102,389278.94849,0,67248349.21,925735,1958,112,72.643196174,34345.428606,600431.68937,0,73.907,0.0138706726,0.0138706726
J0221,"Injection, alglucosidase alfa, (lumizyme), 10 mg",Lumizyme,Alglucosidase Alfa,67214794.85,470214,2250,132,142.94511616,29873.242156,509202.99129,0,62106434.59,421051,2075,124,147.50335373,29930.811851,500858.34347,0,61675529.63,409816,2067,116,150.49566056,29838.185597,531685.60026,0,41371331.41,231183,1210,86,178.9549033,34191.182983,481061.99314,0,25682600.59,136427,693,49,188.25159675,37060.029711,524134.70592,0,192.1705,0.051949923,0.0712537043
J0222,"Injection, patisiran, 0.1 mg",Onpattro,"Patisiran Sodium,lipid Complex",13208912.71,136885,532,152,96.496421887,24828.783289,86900.741513,0,60532021.65,621134,2340,215,97.454046389,25868.385321,281544.28674,0,82896518.89,851191,3170,279,97.388857366,26150.321416,297120.13939,0,98102746.27,1007673,3785,338,97.35573571,25918.823321,290244.81145,0,37700003.09,381507,1458,174,98.818640523,25857.34094,216666.68443,0,100.5335,0.0150263855,0.0059627889
J0223,"Injection, givosiran, 0.5 mg",Givlaari,Givosiran Sodium,,,,,,,,,3953268.84,36943,105,19,107.00995696,37650.179429,208066.78105,0,10731531.69,100822,287,35,106.440377,37392.096481,306615.19114,0,14866283.6,139933,375,40,106.23858275,39643.422933,371657.09,0,16461148.64,151627,375,43,108.56343949,43896.396373,382817.41023,0,111.0325,0.0218833561,0.0048158297
J0224,"Injection, lumasiran, 0.5 mg",Oxlumo,Lumasiran Sodium,,,,,,,,,,,,,,,,,,,,,,,,,2607112.33,9088,27,,286.87415603,96559.715926,,0,3511437.79,11340,26,,309.65059877,135055.29962,,0,315.04,0.0793952409,0.0793952409
J0225,"Injection, vutrisiran, 1 mg",Amvuttra,Vutrisiran Sodium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167422646.98,35218,2293,478,4753.8942297,73014.673781,350256.58364,0,4922.3926667,,
J0248,"Injection, remdesivir, 1 mg",Veklury,Remdesivir,,,,,,,,,,,,,,,,,121748.92,22088,128,111,5.5119938428,951.1634375,1096.8371171,0,28042109.72,5155131,26319,14563,5.4396502669,1065.470182,1925.5723216,0,22660479.94,4004095,23566,11848,5.6593262497,961.57514809,1912.5995898,0,5.784,0.0403842108,0.013276577
J0256,"Injection, alpha 1 proteinase inhibitor (human), not otherwise specified, 10 mg",Aralast NP*,Alpha-1-Proteinase Inhibitor*,104311858.43,25599978.7,34008,1382,4.0746853602,3067.2741246,75478.91348,0,102288299.19,25897881.6,34833,1380,3.9496782312,2936.5342976,74121.955935,0,111472532.14,27384416.8,37430,1399,4.0706556928,2978.1600892,79680.151637,0,121897493.09,27407085.7,38467,1424,4.4476634409,3168.8848387,85602.172114,0,126250917.46,27109722.4,39480,1423,4.6570346829,3197.8449205,88721.656683,0,4.763,0.0470744346,0.033960263
J0257,"Injection, alpha 1 proteinase inhibitor (human), (glassia), 10 mg",Glassia,Alpha-1-Proteinase Inhibitor,11803532.5,2756316,3822,168,4.2823582274,3088.313056,70259.122024,0,11859264.08,2630525,3885,162,4.5083259349,3052.5776268,73205.333827,0,13123767.68,2876026,4287,178,4.5631603052,3061.2940704,73729.03191,0,15749846.31,3161452,5123,192,4.9818394554,3074.340486,82030.449531,0,18951236.76,3674538,6289,222,5.1574474832,3013.3943012,85365.931351,0,5.24475,0.0352496361,0.0475818251
J0278,"Injection, amikacin sulfate, 100 mg",Amikacin Sulfate,Amikacin Sulfate,43083.08,36274.5,5524,2431,1.1876960399,7.7992541636,17.722369395,0,45529.6,35893.8,5030,1657,1.2684530476,9.051610338,27.477127339,0,50174.89,41247.5,5469,1909,1.216434693,9.1744176266,26.283336826,0,34303.56,36959.3,4704,1877,0.9281442019,7.2924234694,18.27573788,0,30156.05,33675,4656,1724,0.8955025984,6.4768148625,17.491908353,0,0.92125,-0.035168677,-0.068162067
J0280,"Injection, aminophyllin, up to 250 mg",Aminophylline,Aminophylline,522763.16,73666.5,62124,59913,7.0963485438,8.4148342026,8.7253711215,0,494654.36,64262.5,54030,52439,7.6974029955,9.155179715,9.4329479967,0,523894.99,65933,58946,58111,7.9458691399,8.8877106165,9.0154185954,0,438595.13,53002.5,48241,47920,8.2749894816,9.0917503783,9.1526529633,0,380816.56,45971.1,41609,41291,8.2838252728,9.1522641736,9.2227497518,0,9.283,0.0010677707,0.0394389768
J0285,"Injection, amphotericin b, 50 mg",Amphotericin B,Amphotericin B,18333.24,664,241,95,27.610301205,76.07153527,192.98147368,0,12677.46,435,170,50,29.143586207,74.573294118,253.5492,0,10921.1,275,100,49,39.713090909,109.211,222.87959184,0,9980.42,233,104,46,42.834420601,95.965576923,216.96565217,0,7018.18,193,72,42,36.363626943,97.474722222,167.09952381,0,38.60825,-0.151065278,0.0712701709
J0289,"Injection, amphotericin b liposome, 10 mg",AmbIsome*,Amphotericin B Liposome*,2739387.84,127903,1947,305,21.417698099,1406.9788598,8981.5994754,0,2559494.55,102841,1686,271,24.887880806,1518.0869217,9444.6293358,0,2315051.67,88565,1349,253,26.139577373,1716.1242921,9150.4018577,0,2333220.93,87937,1205,208,26.532869327,1936.2829295,11217.408317,0,1748170.43,66606,1145,195,26.246440711,1526.7864017,8964.9765641,0,26.79125,-0.010795237,0.0521421181
J0290,"Injection, ampicillin sodium, 500 mg",Ampicillin Sodium (J0290),Ampicillin Sodium,15371.08,16059,3240,1812,0.9571629616,4.7441604938,8.4829359823,0,14842.06,15503,2051,1044,0.9573669612,7.2364992686,14.216532567,0,16649.25,16886.4,1269,626,0.9859561541,13.119976359,26.596246006,0,8497.46,11764.9,1293,559,0.7222721825,6.5718948183,15.20118068,0,9233.83,10957,1072,514,0.8427334124,8.6136473881,17.964649805,0,0.84375,0.166780935,-0.031329482
J0291,"Injection, plazomicin, 5 mg",Zemdri,Plazomicin Sulfate,40472.82,12686,40,15,3.1903531452,1011.8205,2698.188,0,264734.03,85163,459,75,3.108556885,576.76259259,3529.7870667,0,236780.93,76793,496,87,3.083366062,477.38090726,2721.6198851,0,125169.08,40474,184,33,3.0925799279,680.26673913,3793.0024242,0,128522.91,38221,207,24,3.36262552,620.88362319,5355.12125,0,3.439,0.0873204892,0.0132344247
J0295,"Injection, ampicillin sodium/sulbactam sodium, per 1.5 gm",Ampicillin-Sulbactam*,Ampicillin Sod/Sulbactam Sod*,11492.34,4174.5,1313,735,2.7529859863,8.7527341965,15.635836735,0,21984.46,7791,1491,606,2.8217764087,14.744775319,36.277986799,0,17728.11,6830.5,1204,600,2.5954337164,14.724343854,29.54685,0,14062.46,5689,1041,585,2.4718685182,13.508607109,24.038393162,0,12854.87,5893,1268,570,2.1813796029,10.137910095,22.552403509,0,2.097,-0.117517948,-0.056521926
J0348,"Injection, anidulafungin, 1 mg",Eraxis*,Anidulafungin*,7439.84,13723,159,,0.5421438461,46.791446541,,0,6230.75,12194,125,11,0.5109685091,49.846,566.43181818,0,9646.83,11088,96,12,0.8700243506,100.4878125,803.9025,0,17868.72,11811,112,14,1.5128879858,159.54214286,1276.3371429,0,7546.99,16292,152,16,0.463232875,49.65125,471.686875,0,0.486,-0.693808875,-0.038562162
J0360,"Injection, hydralazine hcl, up to 20 mg",Hydralazine HCL,Hydralazine HCL,6345.98,1207,1102,901,5.2576470588,5.7586025408,7.0432630411,1,6126.92,1206,1121,928,5.0803648425,5.4655842997,6.6022844828,1,5948.05,867,793,672,6.8604959631,7.5006935687,8.851264881,1,7131.74,821,761,645,8.6866504263,9.3715374507,11.05696124,1,8099.97,940,876,773,8.6169893617,9.2465410959,10.478615783,1,5.9314779276,-0.008019324,0.1314647594
J0401,"Injection, aripiprazole, extended release, 1 mg",Abilify Maintena,Aripiprazole,4761921.3,1078538,3416,694,4.4151632117,1394.0050644,6861.5580692,0,4522202.73,1016988,3236,636,4.446662822,1397.4668511,7110.3816509,0,4344086.93,943903,3147,619,4.6022599038,1380.3898729,7017.9110339,0,5518968.08,946446,3396,637,5.8312551165,1625.1378327,8664.0001256,0,5387732.71,912936,3360,652,5.9015448071,1603.491878,8263.393727,0,6.5935,0.0120539557,0.0752383273
J0456,"Injection, azithromycin, 500 mg",Azithromycin*,Azithromycin*,5313.45,1610,1365,651,3.3002795031,3.8926373626,8.1619815668,0,5055.53,1263,1017,467,4.0027949327,4.9710226155,10.825546039,0,5557.67,1449,883,409,3.835521049,6.2940770102,13.588435208,0,3352.02,877,821,441,3.8221436716,4.0828501827,7.600952381,1,2975.22,973,928,468,3.0577800617,3.2060560345,6.3573076923,0,2.43075,-0.199982961,-0.018898634
J0457,"Injection, aztreonam, 100 mg",Aztreonam,Aztreonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13640.46,4404,97,20,3.0972888283,140.62329897,682.023,0,2.519,,
J0461,"Injection, atropine sulfate, 0.01 mg",Atropine Sulfate*,Atropine Sulfate*,159011.83,2380048.9,53140,10751,0.0668103206,2.9923189688,14.790422286,0,168295.57,2335534,53307,9771,0.0720587112,3.157100756,17.223986286,0,197767.67,2260296,51633,9625,0.0874963589,3.8302571999,20.54729039,0,182790.77,2262985,51357,9342,0.0807741854,3.5592182176,19.566556412,0,189665.18,2250292,50725,9280,0.0842846973,3.7390868408,20.43805819,0,0.085,0.043460814,0.0598058048
J0475,"Injection, baclofen, 10 mg",Baclofen (J0475)*,Baclofen*,22117747.62,140580.2,28218,9100,157.3318833,783.81698278,2430.5217165,0,21809546.9,134430,26652,8459,162.23720077,818.30807819,2578.265386,0,20790960.74,125583.8,24857,8046,165.55448028,836.42276783,2584.0120234,0,20700931.38,116877.3,23377,7523,177.11678299,885.52557557,2751.6856812,0,19433551.34,109556.8,21944,7078,177.38334216,885.59749089,2745.6274852,0,182.28025,0.001504991,0.0304431179
J0476,"Injection, baclofen, 50 mcg for intrathecal trial",Baclofen (J0476)*,Baclofen*,6793.28,191,105,79,35.566910995,64.697904762,85.990886076,1,38533.66,748,87,60,51.515588235,442.91563218,642.22766667,0,7109.33,188,69,44,37.815585106,103.03376812,161.57568182,1,4517.12,141,62,40,32.036312057,72.856774194,112.928,1,2915.32,62,47,27,47.021290323,62.028085106,107.97481481,1,53.2695,0.4677497909,0.0722896118
J0480,"Injection, basiliximab, 20 mg",Simulect,Basiliximab,1502305.09,447,412,226,3360.8614989,3646.3715777,6647.3676549,0,1271345.29,375,352,244,3390.2541067,3611.776392,5210.4315164,0,1791467.83,510,490,228,3512.6820196,3656.0567959,7857.3150439,0,2208027.72,553,546,229,3992.8168535,4044.0068132,9642.0424454,0,2033680.63,478,471,230,4254.5619874,4317.7932696,8842.0896957,0,4333.0695,0.0655540045,0.0607207386
J0485,"Injection, belatacept, 1 mg",Nulojix,Belatacept,49354022.07,15922121,30441,3669,3.0997140438,1621.3009451,13451.627711,0,62801186.03,20074996.5,38347,4548,3.1283286166,1637.707931,13808.528151,0,74281398.69,23514413.6,45217,5174,3.1589730432,1642.7759181,14356.667702,0,93760191.11,25458631,48855,5569,3.6828449696,1919.1524124,16836.091059,0,107204978.29,28826521.5,53902,6030,3.718970334,1988.886837,17778.603365,0,3.786,0.0098090918,0.046586843
J0490,"Injection, belimumab, 10 mg",Benlysta,Belimumab,91987307.34,2278134.9,27366,3343,40.378340782,3361.3720434,27516.394657,0,93003577.16,2202704.6,26867,3249,42.222446514,3461.6286582,28625.293062,0,102382337.11,2326672.2,28528,3406,44.003765167,3588.8368308,30059.40608,0,112789685.91,2363944.8,29272,3607,47.712487157,3853.1595351,31269.66618,0,117883241.74,2378024.2,29708,3631,49.571926871,3968.0638798,32465.778502,0,50.82575,0.0389717624,0.052620522
J0491,"Injection, anifrolumab-fnia, 1 mg",Saphnelo,Anifrolumab-Fnia,,,,,,,,,,,,,,,,,,,,,,,,,15474475.83,983503,3408,775,15.734040293,4540.6325792,19967.065587,0,39863662.59,2497996,8494,1372,15.958257175,4693.1554733,29055.14766,0,16.448,0.0142504327,0.0142504327
J0500,"Injection, dicyclomine hcl, up to 20 mg",Bentyl*,Dicyclomine HCL*,32414.69,533,467,311,60.815553471,69.410471092,104.22729904,0,17429.35,432,399,195,40.345717593,43.682581454,89.381282051,0,10043.71,314,285,155,31.98633758,35.241087719,64.798129032,0,11331.96,428,271,153,26.476542056,41.815350554,74.065098039,0,15548.76,668,387,157,23.276586826,40.177674419,99.036687898,0,23.548662204,-0.120860013,-0.21345032
J0515,"Injection, benztropine mesylate, per 1 mg",Benztropine Mesylate*,Benztropine Mesylate*,4723.17,259,150,30,18.236177606,31.4878,157.439,0,3153.88,186,105,15,16.956344086,30.036952381,210.25866667,0,3959.94,223,127,15,17.757578475,31.180629921,263.996,0,3821.5,220,125,17,17.370454545,30.572,224.79411765,0,1834.35,108,64,12,16.984722222,28.66171875,152.8625,0,17.9555,-0.022206231,-0.017616275
J0517,"Injection, benralizumab, 1 mg",Fasenra*,Benralizumab*,129927573.05,789527,27085,6319,164.56381232,4797.0305723,20561.413681,0,180879417.32,1069656,36507,7670,169.10054945,4954.6502676,23582.714123,0,197482083.69,1214610.9,41352,8456,162.58876294,4775.6356087,23354.078014,0,216900354.25,1321482,45146,9158,164.13417228,4804.4201978,23684.249208,0,231829728.79,1404656,48080,9599,165.04377498,4821.7497668,24151.445858,0,169.21175,0.0055418241,0.0007283476
J0558,"Injection, penicillin g benzathine and penicillin g procaine, 100,000 units",Bicillin C-R,Pen G Benz/Pen G Procaine,106649.74,10524.4,918,754,10.13356961,116.17618736,141.44527851,0,65854.01,6312,547,401,10.433144804,120.39124314,164.22446384,0,49969.34,4529,378,286,11.033194966,132.19402116,174.71797203,0,53529.2,4531,383,276,11.813992496,139.76292428,193.94637681,0,64313.88,4574,342,264,14.060752077,188.0522807,243.61318182,0,14.92775,0.1901778405,0.0853292908
J0561,"Injection, penicillin g benzathine, 100,000 units",Bicillin L-A,Penicillin G Benzathine,2515913.8,209676,13642,9190,11.999054732,184.4241167,273.76646355,0,2007910.71,157901.8,9547,6224,12.716198992,210.318499,322.60776189,0,2105222.62,160941.4,9190,5751,13.080677936,229.07754298,366.06201009,0,2434151.41,162312.2,9275,5974,14.996724892,262.44220054,407.45755105,0,2498017.06,137163,7621,5040,18.212032837,327.78074531,495.63830556,0,19.25675,0.2144006754,0.1099485485
J0565,"Injection, bezlotoxumab, 10 mg",Zinplava,Bezlotoxumab,2703506.27,68987.2,745,737,39.188520044,3628.8674765,3668.2581682,0,2702789.34,70901.5,760,743,38.120340754,3556.3017632,3637.6707133,0,3692045.72,102052.4,1078,1064,36.177941136,3424.9032653,3469.967782,0,6480135.65,166001,1765,1726,39.036726586,3671.4649575,3754.4238992,0,6788169.76,173341,1795,1761,39.160785734,3781.7101727,3854.724452,0,39.8635,0.0031780111,-0.000176976
J0583,"Injection, bivalirudin, 1 mg",Angiomax*,Bivalirudin*,34020.79,47776,205,134,0.7120895429,165.95507317,253.88649254,0,17429.95,28642,117,84,0.6085451435,148.97393162,207.49940476,0,14093.93,32324,128,87,0.4360206039,110.10882813,161.9991954,0,10756.88,28779,115,73,0.3737753223,93.538086957,147.35452055,0,3810.08,17550,67,48,0.2170985755,56.866865672,79.376666667,0,0.218,-0.419173598,-0.256928522
J0584,"Injection, burosumab-twza 1 mg",Crysvita,Burosumab-Twza,6933908.56,23066,376,51,300.61166045,18441.24617,135958.99137,0,11867168.05,38408,568,71,308.97646454,20892.901496,167143.21197,0,14295748.78,45850,671,71,311.79386652,21305.139762,201348.57437,1,20535355.8,54430,791,79,377.28009921,25961.258913,259941.21266,0,22460838.13,55216,789,85,406.78133385,28467.47545,264245.15447,0,421.33075,0.0781945157,0.0785463127
J0585,"Injection, onabotulinumtoxina, 1 unit",Botox*,Onabotulinumtoxina*,366686027.69,63781806,344432,146207,5.7490693771,1064.6108018,2507.9922828,0,330751076.85,56975008.6,306674,135255,5.8051957337,1078.5103297,2445.3889087,0,366441060.67,63269009.7,340694,143146,5.7917938404,1075.5723924,2559.9112841,0,414805768.37,68256126.8,363985,150713,6.0771946464,1139.6232492,2752.2892409,0,444518571.28,71757807.9,379600,156945,6.1947066708,1171.0183648,2832.3206937,0,6.3285,0.0193365576,0.0188395592
J0586,"Injection, abobotulinumtoxina, 5 units",Dysport,Abobotulinumtoxina,10183447.33,1274231.3,7956,3354,7.9918358072,1279.9707554,3036.2096989,0,9170607.42,1147049.4,6963,3001,7.9949542016,1317.0483154,3055.8505232,0,9797354.57,1244365.2,7412,3006,7.8733755733,1321.8233365,3259.266324,0,11079936.26,1374472.5,8030,3293,8.061228042,1379.8177161,3364.6936714,0,12370683.52,1535448.5,8748,3535,8.0567231789,1414.1156287,3499.4861443,0,8.70775,-0.000558831,0.0020236508
J0587,"Injection, rimabotulinumtoxinb, 100 units",Myobloc,Rimabotulinumtoxinb,8694455.67,782080.5,9710,4285,11.117085351,895.41253038,2029.0444971,0,7358589.32,659680.5,8569,4020,11.154777684,858.74539853,1830.4948557,0,7593699.25,673832,9021,3945,11.269425094,841.78020729,1924.8920786,0,7514865.07,628225.5,8862,3799,11.962050362,847.98748251,1978.1166281,0,7453598.25,598000.2,8818,3727,12.464206952,845.27083806,1999.8922055,0,12.7345,0.0419791402,0.0290072338
J0588,"Injection, incobotulinumtoxin a, 1 unit",Xeomin,Incobotulinumtoxina,19352559.81,4034438,21685,9295,4.7968415452,892.43992668,2082.0397859,0,17986978.44,3769392.1,19971,8726,4.7718512595,900.65487156,2061.3085537,0,19592905.3,4108788.3,21065,8992,4.7685360913,930.11655827,2178.9263012,0,21780968.3,4390702.8,22784,9578,4.9607020316,955.97648789,2274.0622573,0,25678441.46,5067665.3,26406,10898,5.0671147244,972.44722639,2356.2526574,0,5.18075,0.0214511358,0.0137977923
J0592,"Injection, buprenorphine hydrochloride, 0.1 mg",Buprenex*,Buprenorphine HCL*,6353.34,1502.5,666,379,4.2285124792,9.5395495495,16.763430079,0,3314.75,720,370,222,4.6038194444,8.9587837838,14.931306306,0,2098.29,483,271,157,4.3442857143,7.7427675277,13.364904459,0,954.59,237,209,146,4.0278059072,4.5674162679,6.5382876712,0,863.2,217,194,160,3.9778801843,4.4494845361,5.395,0,4.07425,-0.012395265,-0.015159227
J0594,"Injection, busulfan, 1 mg",Busulfan*,Busulfan*,110530.9,17418,106,59,6.3457859685,1042.7443396,1873.4050847,0,101338.01,27547,167,80,3.6787312593,606.81443114,1266.725125,0,65247.48,33363,221,93,1.9556838414,295.23746606,701.58580645,0,54334.45,32270,199,87,1.6837449644,273.03743719,624.53390805,0,66007.83,49859,325,118,1.3238899697,203.10101538,559.38838983,0,1.362,-0.213722982,-0.324163539
J0595,"Injection, butorphanol tartrate, 1 mg",Butorphanol Tartrate,Butorphanol Tartrate,9141.37,3675,2119,743,2.487447619,4.3140018877,12.303324361,0,12227.07,4574,2585,724,2.6731679056,4.7300077369,16.888218232,0,11369.74,3853,2096,520,2.9508798339,5.4244942748,21.864884615,0,6647.47,2298,1284,347,2.8927197563,5.1771573209,19.156974063,0,2220.12,652,356,152,3.4050920245,6.2362921348,14.606052632,0,3.629,0.1771247516,0.0816673663
J0596,"Injection, c1 esterase inhibitor (recombinant), ruconest, 10 units",Ruconest,"C1 Esterase Inhibitor, Recomb",1758380.26,64631,181,11,27.206452941,9714.8080663,159852.75091,0,933036.04,33415,145,,27.922670657,6434.7313103,,0,19607.14,767,74,12,25.563415906,264.96135135,1633.9283333,1,66515.03,2350,90,11,28.304268085,739.05588889,6046.8209091,1,262371.55,8481,100,,30.936393114,2623.7155,,0,32.507,0.0929939266,0.0326411763
J0597,"Injection, c-1 esterase inhibitor (human), berinert, 10 units",Berinert,C1 Esterase Inhibitor,1185766.38,26203,268,60,45.253077129,4424.5014179,19762.773,0,1460967.66,31298,200,50,46.679265768,7304.8383,29219.3532,0,1404323.47,30039,137,65,46.750007324,10250.536277,21604.976462,0,1081418.38,19726,122,71,54.821980128,8864.085082,15231.244789,0,1342420.34,21767,140,53,61.672271788,9588.7167143,25328.68566,0,62.588,0.1249552031,0.0804643894
J0598,"Injection, c-1 esterase inhibitor (human), cinryze, 10 units",Cinryze,C1 Esterase Inhibitor,888936.92,20311,97,,43.766280341,9164.2981443,,0,1171758.99,25101,57,,46.681765268,20557.175263,,0,1154542.09,25890,103,,44.594132484,11209.146505,,0,1293919.51,24700,157,,52.385405263,8241.5255414,,1,1353393.23,22650,152,,59.752460486,8903.9028289,,0,60.724,0.1406318265,0.0809460998
